Injury Severity,Latitude,Longitude
No Injury,39.15292,-77.20843
No Injury,39.05333167,-77.08928167
No Injury,38.98837752,-77.07721017
Minor Injury,39.17271117,-77.20147333
No Injury,39.02440833,-77.053925
No Injury,39.14634,-77.22773833
Minor Injury,39.16512667,-77.21510833
Minor Injury,39.07273833,-77.16427683
No Injury,39.12899833,-77.23814167
No Injury,39.08258667,-76.94832
No Injury,38.95985167,-77.10806
No Injury,38.9586,-77.109
No Injury,39.14895183,-77.01237383
No Injury,39.01883767,-77.01394462
No Injury,39.090545,-77.05897167
No Injury,39.21015833,-77.239205
No Injury,39.23356574,-77.28262938
No Injury,39.09324,-77.07971333
No Injury,39.03776167,-77.05022667
No Injury,38.99452592,-77.03641085
Minor Injury,39.26244333,-77.28194333
No Injury,39.08086167,-77.14998833
No Injury,39.19063317,-77.241894
No Injury,39.05955667,-77.048275
No Injury,38.99653667,-77.09645333
No Injury,39.09156933,-77.17397067
No Injury,39.16105698,-77.27960336
No Injury,39.15292,-77.20843
No Injury,39.18417,-77.27367667
No Injury,39.047705,-77.098885
No Injury,39.17045067,-77.26306267
Serious Injury,39.2313,-77.1422
Minor Injury,39.14930833,-77.147735
No Injury,38.99589428,-77.02813661
Minor Injury,39.1507457,-77.20380589
No Injury,39.11070667,-76.93383167
No Injury,38.98580571,-77.08680877
No Injury,39.14930833,-77.147735
No Injury,39.09070167,-77.20004667
No Injury,39.052033,-77.10672717
No Injury,39.1035037,-77.19098316
No Injury,38.96871944,-77.13860937
No Injury,39.08429983,-77.134693
Serious Injury,39.107655,-77.18936333
No Injury,39.10837667,-77.217975
No Injury,39.0609988,-77.05084079
Minor Injury,39.25323565,-77.24034629
Minor Injury,39.103302,-77.1742015
No Injury,39.14036288,-77.21153868
No Injury,39.025945,-77.14833667
No Injury,39.0494902,-77.11433561
No Injury,39.16485667,-77.22746333
Minor Injury,39.06386667,-77.03958167
Minor Injury,39.13978833,-77.19889333
No Injury,39.10529333,-77.20124667
No Injury,39.06757667,-77.07514167
Minor Injury,39.09753333,-76.97176167
No Injury,39.04029633,-77.1581955
Minor Injury,39.10493333,-77.20130167
No Injury,39.137935,-77.35547833
Minor Injury,39.03330667,-77.07506833
No Injury,39.28376133,-77.20213367
No Injury,39.28376133,-77.20213367
No Injury,39.12422667,-77.16369
No Injury,39.1758385,-77.25480717
No Injury,38.951635,-77.10190333
Minor Injury,39.09393167,-77.13262333
Minor Injury,39.05185,-77.10692167
No Injury,39.05968333,-77.051695
Minor Injury,39.18865833,-77.25177667
Serious Injury,39.08175778,-77.07554584
No Injury,38.96535833,-77.104775
Minor Injury,38.99555333,-77.024885
No Injury,39.07263527,-77.12786398
No Injury,38.96537317,-77.08809167
Minor Injury,39.17274,-77.20337667
No Injury,39.09528833,-77.11249833
No Injury,39.00298333,-77.005555
Minor Injury,39.08470567,-77.118366
Minor Injury,39.06308844,-77.09475706
Minor Injury,39.08730504,-76.9494983
No Injury,39.07842046,-77.14149125
No Injury,38.99592295,-77.02353725
No Injury,39.04454217,-77.11185467
No Injury,38.99537933,-77.0456205
No Injury,39.019415,-77.013685
No Injury,39.05602668,-77.05011042
No Injury,39.04391729,-77.19274835
No Injury,39.06583333,-77.12754167
No Injury,39.13361333,-76.99888
No Injury,39.02516167,-76.98021833
Minor Injury,38.96537317,-77.08809167
No Injury,39.19186578,-77.1523042
Minor Injury,38.9704845,-77.116231
Minor Injury,38.989075,-77.11964167
Minor Injury,39.10768313,-76.99900896
No Injury,38.99831865,-77.0661151
Minor Injury,39.19352109,-77.0263324
No Injury,39.14900667,-77.03027
No Injury,39.08021895,-77.08075231
No Injury,39.08554137,-77.24918883
Minor Injury,39.15168495,-77.21082143
No Injury,39.05581333,-76.97175833
No Injury,39.18284573,-77.27088957
No Injury,39.146815,-77.16811333
No Injury,39.07389167,-77.06648167
Minor Injury,39.154545,-77.256565
No Injury,39.02992667,-77.11244833
No Injury,39.08443333,-77.07835
No Injury,38.99375167,-77.05211
No Injury,39.09272965,-77.1826425
No Injury,38.989075,-77.11964167
No Injury,39.01313667,-77.00343833
No Injury,39.14900667,-77.03027
No Injury,39.08470567,-77.118366
No Injury,38.98813833,-76.98820167
No Injury,39.08203833,-76.94471
No Injury,39.02612,-76.98086
Minor Injury,39.16703833,-77.26962167
No Injury,39.156485,-77.26599167
No Injury,38.96535833,-77.104775
No Injury,39.05829,-77.05556667
No Injury,39.17499,-77.26623
Minor Injury,39.154545,-77.256565
No Injury,38.978231,-77.00648133
Minor Injury,39.08532167,-77.14783833
No Injury,39.3188,-77.198165
No Injury,39.148975,-77.2766
Minor Injury,39.18284573,-77.27088957
No Injury,39.11279433,-77.15664683
Minor Injury,39.11584167,-77.16659667
No Injury,39.156485,-77.26599167
No Injury,39.10256746,-77.22073334
No Injury,39.07099333,-77.17505833
No Injury,39.14900667,-77.03027
No Injury,39.12635658,-76.92336243
No Injury,38.951635,-77.10190333
No Injury,39.10256746,-77.22073334
Minor Injury,39.08070737,-77.08042009
No Injury,39.14802833,-77.20689
No Injury,39.106165,-76.91864167
No Injury,39.146815,-77.16811333
No Injury,39.09560167,-77.19220333
No Injury,39.08203833,-76.94471
No Injury,39.07797667,-77.07044667
No Injury,39.05219,-77.05122833
No Injury,39.17254783,-77.203174
No Injury,39.14905667,-77.20646333
No Injury,39.07307333,-77.11267
No Injury,39.05378023,-77.0991953
No Injury,39.07389167,-77.06648167
Minor Injury,39.0974715,-77.136972
No Injury,39.05571933,-77.15088467
Minor Injury,38.99000667,-77.12119833
No Injury,39.07842046,-77.14149125
No Injury,38.99692866,-77.09347849
No Injury,39.008075,-77.01949333
No Injury,39.05571933,-77.15088467
No Injury,39.09493833,-77.07924333
No Injury,38.98798,-77.077175
No Injury,39.18074833,-77.26221667
Minor Injury,39.02595167,-77.010745
Minor Injury,39.0344535,-77.10691383
No Injury,39.1638715,-77.19222633
No Injury,39.05829,-77.05556667
No Injury,39.2849893,-77.31404089
No Injury,39.05602668,-77.05011042
No Injury,39.02221348,-77.04513091
No Injury,39.18464167,-77.209315
No Injury,39.019415,-77.013685
No Injury,39.05606497,-77.14951186
No Injury,39.008075,-77.01949333
No Injury,39.3188,-77.198165
No Injury,39.03682289,-77.05110825
No Injury,39.17207833,-77.28908833
Minor Injury,39.07797667,-77.07044667
No Injury,39.03281167,-77.07369167
No Injury,39.178042,-77.15061267
No Injury,39.03281167,-77.07369167
No Injury,39.01313667,-77.00343833
No Injury,39.106275,-77.08471167
No Injury,39.01205126,-76.97883963
No Injury,39.05581333,-76.97175833
No Injury,39.14029,-77.221705
No Injury,39.0344535,-77.10691383
No Injury,39.06308844,-77.09475706
No Injury,39.08762974,-77.07960488
No Injury,39.08554137,-77.24918883
No Injury,39.05185,-77.10692167
No Injury,39.13739833,-77.17972333
No Injury,39.14802833,-77.20689
Minor Injury,39.18865833,-77.25177667
No Injury,39.03674,-76.98921
Minor Injury,39.07762167,-77.00171667
No Injury,39.04681833,-76.98625167
No Injury,39.02612,-76.98086
No Injury,38.99999333,-76.98543167
No Injury,39.08762974,-77.07960488
No Injury,39.05738,-77.07364167
No Injury,39.078623,-77.13067833
No Injury,39.02273833,-77.11221833
No Injury,39.10752667,-77.18927833
No Injury,39.13466833,-77.205355
No Injury,39.05999,-77.06292667
No Injury,39.07813,-76.98150333
No Injury,39.00034,-77.132165
No Injury,39.17499,-77.26623
No Injury,39.16999,-77.18706333
No Injury,39.10752667,-77.18927833
No Injury,39.12635658,-76.92336243
Minor Injury,39.01801483,-77.07797383
No Injury,39.15457,-77.20912833
No Injury,39.13739833,-77.17972333
No Injury,39.02612,-76.98086
Minor Injury,39.00303167,-77.04003333
No Injury,39.04194877,-77.11053048
No Injury,39.2849893,-77.31404089
No Injury,38.99537933,-77.0456205
No Injury,39.05999,-77.06292667
No Injury,39.01786667,-77.00718667
No Injury,39.178042,-77.15061267
No Injury,39.0683,-77.06088333
No Injury,39.06583333,-77.12754167
No Injury,39.11279433,-77.15664683
No Injury,39.08021895,-77.08075231
No Injury,39.01978833,-77.01319
No Injury,39.01338333,-77.08493833
No Injury,39.03917833,-77.056875
No Injury,39.04194877,-77.11053048
No Injury,39.154545,-77.256565
Minor Injury,39.07307333,-77.11267
No Injury,39.08023691,-77.08039678
No Injury,38.99692866,-77.09347849
No Injury,39.05581333,-76.97175833
Minor Injury,39.106275,-77.08471167
No Injury,39.10403333,-76.93275833
No Injury,39.01338333,-77.08493833
No Injury,39.03141333,-77.00485
No Injury,38.99555333,-77.024885
No Injury,39.05378023,-77.0991953
Minor Injury,39.08532167,-77.14783833
No Injury,39.043765,-76.99148
No Injury,39.09272965,-77.1826425
No Injury,39.02418493,-77.10316325
No Injury,39.01417239,-77.00433258
No Injury,39.03007833,-77.01499667
No Injury,39.116425,-77.19938
No Injury,39.12405639,-77.15477092
No Injury,39.09602667,-76.93893333
Minor Injury,39.05129082,-77.11522134
Minor Injury,39.219,-76.665
Minor Injury,38.995677,-77.02804533
No Injury,39.12244526,-76.99859114
No Injury,39.149085,-77.06646333
No Injury,39.15646167,-77.26448167
No Injury,39.17504333,-77.20881167
No Injury,39.01978833,-77.01319
No Injury,39.72,-79.486
No Injury,39.14934167,-77.21814833
No Injury,39.11537667,-77.170665
Minor Injury,38.96474167,-77.08818
No Injury,39.12249167,-77.17796
No Injury,39.17499,-77.26623
No Injury,39.06008428,-77.08930778
Minor Injury,39.00962167,-76.99947
No Injury,39.14062833,-77.21443167
No Injury,39.087625,-77.04504167
No Injury,38.99276167,-76.99127333
No Injury,39.01299,-77.118245
No Injury,39.0847,-77.13607167
No Injury,39.03505649,-77.06975925
No Injury,39.01531947,-77.04266351
No Injury,39.02995667,-77.04959167
No Injury,39.15457,-77.20912833
No Injury,39.14180333,-77.21755167
No Injury,39.06227,-77.12410667
No Injury,39.09615666,-76.93781902
No Injury,39.18917167,-77.158445
No Injury,39.13883167,-77.20552
No Injury,39.21309,-77.239135
No Injury,39.10320783,-77.17794864
No Injury,39.01417239,-77.00433258
No Injury,39.03909799,-77.05250095
Minor Injury,39.0411718,-77.04729348
No Injury,39.09615666,-76.93781902
No Injury,39.05129082,-77.11522134
No Injury,39.084665,-77.03312333
No Injury,39.00768932,-77.03985401
No Injury,39.116425,-77.19938
No Injury,39.02418493,-77.10316325
No Injury,38.996025,-76.99219167
No Injury,39.149085,-77.06646333
Minor Injury,39.07606385,-77.16243958
Minor Injury,39.271805,-77.216265
No Injury,39.17862833,-77.238605
No Injury,39.18048154,-77.23852389
No Injury,38.99386333,-77.03642
No Injury,38.99624167,-77.23095833
No Injury,39.114005,-77.09310833
No Injury,39.07733833,-77.13903667
Minor Injury,38.96474167,-77.08818
No Injury,39.09606717,-77.13348617
No Injury,39.02995667,-77.04959167
No Injury,39.03909799,-77.05250095
No Injury,39.07606385,-77.16243958
No Injury,39.13309628,-77.20463764
No Injury,38.99776333,-77.18888
No Injury,39.05890989,-77.12153385
Minor Injury,39.00962167,-76.99947
Minor Injury,39.16341667,-77.22604167
No Injury,39.125815,-77.182655
No Injury,38.99776333,-77.18888
Minor Injury,39.09606717,-77.13348617
No Injury,39.04194877,-77.11053048
No Injury,39.18917167,-77.158445
No Injury,38.99755,-77.02716667
No Injury,39.125815,-77.182655
No Injury,39.07159167,-77.10887333
No Injury,39.02992167,-77.07573167
No Injury,39.01256,-77.01689167
Minor Injury,39.15472783,-77.25755283
No Injury,39.02138303,-76.97708234
No Injury,39.08038167,-77.08033833
No Injury,39.06354333,-76.965555
No Injury,39.02138303,-76.97708234
No Injury,39.07653333,-77.08469167
No Injury,38.996445,-77.02666
No Injury,39.219,-76.665
No Injury,39.12505333,-77.20123167
No Injury,39.17271415,-77.25306353
No Injury,39.17378437,-77.15170332
No Injury,39.17504333,-77.20881167
Minor Injury,39.14062833,-77.21443167
No Injury,39.17504333,-77.20881167
No Injury,39.148975,-77.2766
No Injury,39.12087287,-77.03758704
No Injury,38.99386333,-77.03642
No Injury,38.996445,-77.02666
No Injury,39.03397167,-76.98640167
No Injury,39.18289167,-77.27064167
Minor Injury,39.21309,-77.239135
Minor Injury,39.16145125,-77.202137
No Injury,39.05890989,-77.12153385
No Injury,38.99238,-77.10829167
Minor Injury,38.99276167,-76.99127333
No Injury,39.07350745,-76.95577522
No Injury,39.16145125,-77.202137
No Injury,38.97708333,-77.16126667
No Injury,38.98217217,-77.0137995
No Injury,38.96423167,-77.12225333
Minor Injury,39.10488333,-77.190265
No Injury,39.07481,-77.06475333
Minor Injury,39.00829,-77.11308667
No Injury,39.01256,-77.01689167
No Injury,38.96423167,-77.12225333
No Injury,39.087625,-77.04504167
No Injury,39.08693,-77.15063667
No Injury,39.06076833,-77.0515
No Injury,39.07665675,-76.95738974
Minor Injury,39.15472783,-77.25755283
No Injury,39.00768932,-77.03985401
No Injury,39.04828333,-77.10186
No Injury,39.02992167,-77.07573167
No Injury,39.10488333,-77.190265
No Injury,39.04102,-76.995695
No Injury,39.06713752,-77.06643099
No Injury,39.14014333,-77.20559167
No Injury,39.150748,-77.20347883
No Injury,39.15984,-77.21970833
No Injury,39.18299567,-77.26384717
Minor Injury,39.0410565,-77.1592385
No Injury,39.17279833,-77.20357667
Minor Injury,39.09694976,-77.19453004
Minor Injury,39.15966,-77.21952333
No Injury,39.06400667,-76.96756
No Injury,39.12405639,-77.15477092
No Injury,39.09129,-77.06534833
No Injury,39.0410565,-77.1592385
Minor Injury,39.06820425,-77.06108402
No Injury,39.07126304,-77.1446451
No Injury,38.98576333,-77.143555
No Injury,39.02368,-77.02902167
No Injury,39.19297333,-77.02634833
No Injury,39.01215167,-77.00004333
No Injury,39.07317833,-77.13428667
No Injury,39.12276723,-77.17805609
No Injury,39.09781583,-77.0434515
No Injury,39.11576333,-77.2234
Minor Injury,39.11548167,-76.92787667
No Injury,39.00665746,-77.12168451
No Injury,39.09675,-77.13751667
No Injury,39.01496817,-76.97708367
No Injury,39.18183333,-77.231755
No Injury,39.19168333,-77.15479
No Injury,39.18377833,-77.27344667
No Injury,39.05907833,-77.067315
No Injury,39.05803659,-76.96861779
No Injury,39.05273871,-77.05558945
No Injury,39.16199667,-77.21436333
No Injury,39.06713752,-77.06643099
No Injury,39.14750167,-77.03598833
No Injury,38.99072,-77.09579
No Injury,39.09129,-77.06534833
No Injury,39.07821333,-77.14037333
No Injury,39.05988167,-77.05033333
No Injury,39.0074643,-76.9835647
Minor Injury,39.15464899,-77.25722479
No Injury,39.18299567,-77.26384717
No Injury,39.01215167,-77.00004333
No Injury,39.11299333,-77.191215
No Injury,39.12276723,-77.17805609
No Injury,39.14615,-77.04031333
No Injury,39.117475,-77.18381333
No Injury,39.19888433,-77.26089967
No Injury,39.04757833,-76.99129833
No Injury,39.08119667,-77.147785
Minor Injury,39.12843667,-77.07164833
No Injury,38.98606333,-77.09584833
No Injury,39.00349,-77.077515
No Injury,38.99072,-77.09579
No Injury,39.08130717,-77.13735117
Minor Injury,39.05372663,-77.07831831
No Injury,39.039295,-77.05387333
No Injury,39.15296,-77.06135667
Serious Injury,39.0074643,-76.9835647
No Injury,38.99495667,-77.16100833
No Injury,39.15991167,-77.27992167
No Injury,39.09666167,-77.153405
No Injury,39.10452,-76.93279333
No Injury,39.18183333,-77.231755
No Injury,39.18990267,-77.19154533
No Injury,39.11810167,-77.20668667
No Injury,39.17856142,-77.27291732
Minor Injury,39.066025,-77.07414333
No Injury,39.13214833,-77.19136167
No Injury,39.07647367,-77.12145983
No Injury,39.09602667,-76.93893333
Minor Injury,39.15472783,-77.25755283
No Injury,39.147795,-77.21810667
No Injury,39.17856142,-77.27291732
No Injury,38.998935,-77.08771833
Minor Injury,38.99447631,-77.03620458
No Injury,39.078055,-77.12784167
Minor Injury,39.15466667,-77.20104
No Injury,39.0074643,-76.9835647
No Injury,39.14849964,-77.14702049
Minor Injury,39.05429275,-77.14320028
No Injury,39.01674167,-77.21039667
No Injury,39.13466833,-77.24444833
No Injury,39.0229374,-77.01688638
Minor Injury,39.04127667,-77.052935
No Injury,39.15991167,-77.27992167
No Injury,39.22100333,-77.32469333
No Injury,39.141735,-77.218045
No Injury,39.069425,-77.13021667
No Injury,39.07977,-77.13817
No Injury,39.081125,-77.04707833
No Injury,39.08849882,-77.15097732
No Injury,39.039295,-77.05387333
No Injury,38.98801667,-76.988775
No Injury,39.15296,-77.06135667
No Injury,39.00818595,-76.97978918
No Injury,39.05332341,-77.11099206
No Injury,39.04020167,-77.05554
Minor Injury,39.025225,-77.04602667
No Injury,39.05264833,-77.08955833
Minor Injury,39.08130717,-77.13735117
No Injury,39.01269,-77.09877667
No Injury,39.15025167,-77.01219167
No Injury,39.03388833,-77.07238667
No Injury,38.98783917,-77.07828483
No Injury,39.18377833,-77.27344667
Minor Injury,38.98809167,-77.09472
No Injury,38.98772,-77.00354
Minor Injury,38.96248167,-77.09572
No Injury,39.05907833,-77.067315
Minor Injury,39.11522833,-77.21535167
Minor Injury,39.021045,-76.97698833
No Injury,39.03293138,-77.07331992
No Injury,39.117475,-77.18381333
No Injury,39.066825,-77.05977333
No Injury,39.013165,-77.09850667
No Injury,39.16199667,-77.21436333
No Injury,39.14849964,-77.14702049
No Injury,38.98801667,-76.988775
No Injury,39.060565,-77.04519167
No Injury,39.09936433,-77.09971952
No Injury,39.066705,-77.1531
Minor Injury,39.08072167,-77.00119667
No Injury,39.03293138,-77.07331992
No Injury,38.99495667,-77.16100833
No Injury,39.15380667,-77.21378167
Minor Injury,39.08072167,-77.00119667
No Injury,38.99495667,-77.16100833
No Injury,39.13466833,-77.24444833
No Injury,38.97714833,-77.07694333
Minor Injury,39.11804799,-76.97742446
Minor Injury,39.03293138,-77.07331992
No Injury,39.00111824,-76.99581752
No Injury,39.1264,-77.24377833
Serious Injury,39.0074643,-76.9835647
No Injury,39.08373,-76.94158167
No Injury,38.99447631,-77.03620458
Minor Injury,39.11810167,-77.20668667
No Injury,39.04698,-77.20090333
No Injury,39.14029,-77.221705
No Injury,39.04102,-76.995695
No Injury,39.08083,-77.19993
Minor Injury,39.11522833,-77.21535167
No Injury,39.14738333,-77.20578
No Injury,39.03112137,-77.00470391
No Injury,38.97714833,-77.07694333
No Injury,39.12445843,-77.17988973
No Injury,39.05332341,-77.11099206
Minor Injury,39.110888,-76.94937967
No Injury,39.11716167,-76.97702167
No Injury,39.263285,-77.161935
No Injury,39.08500833,-77.07849333
Minor Injury,39.148785,-77.27605667
No Injury,39.0074643,-76.9835647
Minor Injury,39.05429275,-77.14320028
No Injury,39.14750167,-77.03598833
No Injury,39.12505333,-77.20123167
No Injury,39.07678667,-77.13981667
No Injury,39.13439588,-77.22378932
No Injury,39.061125,-77.12578
Minor Injury,39.00349,-77.077515
No Injury,39.09666167,-77.153405
No Injury,39.11816167,-77.253525
No Injury,39.04427167,-77.11193333
No Injury,38.98809167,-77.09472
No Injury,39.05803659,-76.96861779
Minor Injury,39.1264,-77.24377833
No Injury,39.07600243,-77.16233566
No Injury,39.03730167,-77.14541667
No Injury,39.04384833,-76.990875
Serious Injury,39.10452,-76.93279333
